MEETING_DATE	RACE_TIME	HORSE	JOCKEY	TRAINER	START_POS	FINISH_POS
15/7/2011	11:00:00	1050	800935	138405	7	2
15/7/2011	12:00:00	77	611891	810862	2	5
15/7/2011	12:00:00	149	810167	496415	4	7
15/7/2011	12:00:00	200	838400	727326	6	1
15/7/2011	12:00:00	211	868404	357060	8	3
15/7/2011	12:00:00	635	249146	930762	5	8
15/7/2011	12:00:00	1018	820223	241875	7	2
15/7/2011	12:00:00	1120	395516	272864	1	4
15/7/2011	12:00:00	1122	102257	802157	3	6
15/7/2011	13:00:00	163	735442	748043	5	8
15/7/2011	13:00:00	198	277465	111456	4	7
15/7/2011	13:00:00	391	747323	959732	3	6
15/7/2011	13:00:00	462	700982	254734	7	2
15/7/2011	13:00:00	692	566232	145055	8	3
15/7/2011	13:00:00	852	624393	642314	6	1
15/7/2011	13:00:00	1065	578682	931212	2	5
15/7/2011	13:00:00	1067	290547	450417	1	4
15/7/2011	14:00:00	26	719218	787143	3	6
15/7/2011	14:00:00	143	719218	169863	2	5
15/7/2011	14:00:00	335	885453	473400	4	7
15/7/2011	14:00:00	100	571194	940415	8	3
15/7/2011	14:00:00	458	572449	942530	7	2
15/7/2011	14:00:00	617	493047	978375	1	4
15/7/2011	14:00:00	655	590266	724981	6	1
15/7/2011	14:00:00	1076	700783	850351	5	8
15/7/2011	15:00:00	50	785010	978375	2	5
15/7/2011	15:00:00	174	367509	299505	5	8
15/7/2011	15:00:00	223	925004	465603	7	2
15/7/2011	15:00:00	227	412829	834539	8	3
15/7/2011	15:00:00	520	839822	254734	3	6
15/7/2011	15:00:00	928	628058	907758	6	1
15/7/2011	15:00:00	1103	273710	761594	4	7
15/7/2011	15:00:00	1113	880925	526023	1	4
15/7/2011	16:00:00	291	116510	740142	3	6
15/7/2011	16:00:00	475	889937	405828	4	7
15/7/2011	16:00:00	624	948735	984187	6	1
15/7/2011	16:00:00	678	986732	705133	8	3
15/7/2011	16:00:00	700	685224	214781	1	4
15/7/2011	16:00:00	890	954965	968489	7	2
15/7/2011	16:00:00	1100	763901	526023	2	5
15/7/2011	16:00:00	1123	180808	653975	5	8
15/7/2011	17:00:00	113	895452	689961	7	2
15/7/2011	17:00:00	206	128084	465603	5	8
15/7/2011	17:00:00	389	884937	615135	6	1
15/7/2011	17:00:00	459	303998	776017	3	6
15/7/2011	17:00:00	502	629915	328199	8	3
15/7/2011	17:00:00	865	234861	114366	2	5
15/7/2011	17:00:00	894	214585	848045	4	7
15/7/2011	17:00:00	1074	175953	790516	1	4
15/7/2011	18:00:00	236	214013	175514	6	1
15/7/2011	18:00:00	327	120700	186043	7	2
15/7/2011	18:00:00	392	967477	840368	4	7
15/7/2011	18:00:00	471	685224	787143	1	4
15/7/2011	18:00:00	489	414264	355492	8	3
15/7/2011	18:00:00	658	566232	984187	5	8
15/7/2011	18:00:00	789	677154	740142	2	5
15/7/2011	18:00:00	1125	338543	537261	3	6
15/7/2011	19:00:00	25	493047	431657	1	4
15/7/2011	19:00:00	29	719230	269418	4	7
15/7/2011	19:00:00	67	946049	782336	3	6
15/7/2011	19:00:00	262	986732	765741	6	1
15/7/2011	19:00:00	452	118028	740142	5	8
15/7/2011	19:00:00	500	298350	834539	2	5
15/7/2011	19:00:00	660	818483	911477	8	3
15/7/2011	19:00:00	728	395516	314056	7	2
15/7/2011	20:00:00	129	814306	698906	5	8
15/7/2011	20:00:00	276	747591	266989	3	6
15/7/2011	20:00:00	445	785010	351713	6	1
15/7/2011	20:00:00	1034	597177	513480	8	3
15/7/2011	20:00:00	1038	338616	940415	7	2
15/7/2011	20:00:00	1039	249146	155239	1	4
15/7/2011	20:00:00	1085	447300	248180	4	7
15/7/2011	20:00:00	1101	183574	850351	2	5
22/7/2011	11:00:00	35	303998	834539	5	8
22/7/2011	11:00:00	100	426652	283978	2	5
22/7/2011	11:00:00	145	764538	799046	3	6
22/7/2011	11:00:00	219	629915	783531	4	7
22/7/2011	11:00:00	376	413027	402319	8	3
22/7/2011	11:00:00	492	861194	547811	7	2
22/7/2011	11:00:00	949	685224	907758	1	4
22/7/2011	11:00:00	986	624393	547811	6	1
22/7/2011	12:00:00	81	590266	766033	7	2
22/7/2011	12:00:00	119	895452	426665	5	8
22/7/2011	12:00:00	423	328458	907587	3	6
22/7/2011	12:00:00	760	214585	710330	2	5
22/7/2011	12:00:00	835	428437	223541	1	4
22/7/2011	12:00:00	910	986732	730939	4	7
22/7/2011	12:00:00	913	630739	328199	8	3
22/7/2011	12:00:00	1072	572449	689961	6	1
22/7/2011	13:00:00	58	406642	807669	5	8
22/7/2011	13:00:00	66	820223	328199	7	2
22/7/2011	13:00:00	234	517989	402319	1	4
22/7/2011	13:00:00	517	170136	825637	3	6
22/7/2011	13:00:00	539	199145	254734	6	1
22/7/2011	13:00:00	616	541607	834539	4	7
22/7/2011	13:00:00	644	428437	240594	8	3
22/7/2011	13:00:00	787	719571	242451	2	5
22/7/2011	14:00:00	93	861470	509388	3	6
22/7/2011	14:00:00	119	426652	412000	6	1
22/7/2011	14:00:00	225	534717	790516	5	8
22/7/2011	14:00:00	100	700982	355492	2	5
22/7/2011	14:00:00	488	457667	131132	7	2
22/7/2011	14:00:00	521	649396	240594	1	4
22/7/2011	14:00:00	789	217758	616205	4	7
22/7/2011	14:00:00	1076	590266	848045	8	3
22/7/2011	15:00:00	207	286332	877436	5	8
22/7/2011	15:00:00	403	111244	931212	4	7
22/7/2011	15:00:00	413	567203	547811	3	6
22/7/2011	15:00:00	745	719218	880432	2	5
22/7/2011	15:00:00	828	889937	727326	8	3
22/7/2011	15:00:00	1065	624393	761594	1	4
22/7/2011	15:00:00	1076	214013	228927	6	1
22/7/2011	15:00:00	1127	272950	473400	7	2
22/7/2011	16:00:00	113	106572	642314	8	3
22/7/2011	16:00:00	188	687620	223242	6	1
22/7/2011	16:00:00	429	464108	810862	7	2
22/7/2011	16:00:00	528	343873	405828	2	5
22/7/2011	16:00:00	530	628058	993930	5	8
22/7/2011	16:00:00	853	183574	682880	1	4
22/7/2011	16:00:00	1040	590266	907758	3	6
22/7/2011	16:00:00	1118	102257	766033	4	7
22/7/2011	17:00:00	98	724043	333823	3	6
22/7/2011	17:00:00	119	805858	799046	2	5
22/7/2011	17:00:00	745	400271	473400	8	3
22/7/2011	17:00:00	779	747591	283978	4	7
22/7/2011	17:00:00	903	687620	643694	1	4
22/7/2011	17:00:00	930	428437	748043	6	1
22/7/2011	17:00:00	962	635090	472604	7	2
22/7/2011	17:00:00	1110	175953	718092	5	8
22/7/2011	18:00:00	33	217758	984187	5	8
22/7/2011	18:00:00	419	407465	825637	6	1
22/7/2011	18:00:00	589	102257	748043	3	6
22/7/2011	18:00:00	770	719218	259625	4	7
22/7/2011	18:00:00	816	426652	223541	2	5
22/7/2011	18:00:00	840	254659	730939	8	3
22/7/2011	18:00:00	921	273710	254734	7	2
22/7/2011	18:00:00	1018	180926	993930	1	4
22/7/2011	19:00:00	120	123751	513480	7	2
22/7/2011	19:00:00	124	735442	959732	1	4
22/7/2011	19:00:00	483	735442	539827	4	7
22/7/2011	19:00:00	683	814306	104125	6	1
22/7/2011	19:00:00	755	173454	718092	8	3
22/7/2011	19:00:00	923	948735	965847	5	8
22/7/2011	19:00:00	934	590266	513480	3	6
22/7/2011	19:00:00	1098	954965	850351	2	5
22/7/2011	20:00:00	391	838400	155239	8	3
22/7/2011	20:00:00	422	128084	255332	6	1
22/7/2011	20:00:00	459	611891	988746	4	7
22/7/2011	20:00:00	465	183574	513480	2	5
22/7/2011	20:00:00	744	620911	212872	5	8
22/7/2011	20:00:00	792	100466	802157	3	6
22/7/2011	20:00:00	1033	206264	759358	1	4
22/7/2011	20:00:00	1053	948735	554133	7	2
29/7/2011	11:00:00	228	382899	698906	6	1
29/7/2011	11:00:00	229	286332	859454	1	4
29/7/2011	11:00:00	362	571194	564312	8	3
29/7/2011	11:00:00	729	839822	689961	4	7
29/7/2011	11:00:00	854	832373	240594	2	5
29/7/2011	11:00:00	907	116886	328199	5	8
29/7/2011	11:00:00	1095	286332	472604	3	6
29/7/2011	11:00:00	1114	785010	856366	7	2
29/7/2011	12:00:00	84	567203	357060	6	1
29/7/2011	12:00:00	243	901878	824587	3	6
29/7/2011	12:00:00	429	290126	799046	4	7
29/7/2011	12:00:00	704	566232	138405	5	8
29/7/2011	12:00:00	710	310343	776017	2	5
29/7/2011	12:00:00	865	199145	647001	8	3
29/7/2011	12:00:00	923	534717	938012	7	2
29/7/2011	12:00:00	1001	602021	705133	1	4
29/7/2011	13:00:00	187	915247	341281	7	2
29/7/2011	13:00:00	267	167510	277644	8	3
29/7/2011	13:00:00	312	864769	431657	6	1
29/7/2011	13:00:00	322	137579	240594	5	8
29/7/2011	13:00:00	418	747591	880432	3	6
29/7/2011	13:00:00	740	717367	978375	1	4
29/7/2011	13:00:00	956	234861	465603	4	7
29/7/2011	13:00:00	965	113233	155239	2	5
29/7/2011	14:00:00	22	986945	705133	2	5
29/7/2011	14:00:00	69	868404	496415	4	7
29/7/2011	14:00:00	206	948735	406168	7	2
29/7/2011	14:00:00	100	561648	724981	8	3
29/7/2011	14:00:00	814	170136	266989	3	6
29/7/2011	14:00:00	868	493047	660213	1	4
29/7/2011	14:00:00	951	425015	938012	6	1
29/7/2011	14:00:00	955	800995	799046	5	8
29/7/2011	15:00:00	239	760890	726932	1	4
29/7/2011	15:00:00	350	832373	547811	7	2
29/7/2011	15:00:00	580	601776	255332	2	5
29/7/2011	15:00:00	588	838400	940415	6	1
29/7/2011	15:00:00	806	862404	721000	5	8
29/7/2011	15:00:00	828	885453	400612	3	6
29/7/2011	15:00:00	864	954138	351713	8	3
29/7/2011	15:00:00	1023	137579	859454	4	7
29/7/2011	16:00:00	419	763901	978375	5	8
29/7/2011	16:00:00	487	237478	288537	1	4
29/7/2011	16:00:00	506	413027	248180	6	1
29/7/2011	16:00:00	529	516197	305248	3	6
29/7/2011	16:00:00	562	206264	266989	2	5
29/7/2011	16:00:00	824	719571	259625	4	7
29/7/2011	16:00:00	1005	136242	197858	8	3
29/7/2011	16:00:00	1068	362145	138405	7	2
29/7/2011	17:00:00	282	578682	547811	6	1
29/7/2011	17:00:00	555	406642	506291	4	7
29/7/2011	17:00:00	673	620911	450417	5	8
29/7/2011	17:00:00	674	111244	938012	3	6
29/7/2011	17:00:00	709	238724	496415	2	5
29/7/2011	17:00:00	976	303998	726932	1	4
29/7/2011	17:00:00	1028	768421	455628	8	3
29/7/2011	17:00:00	1074	889937	705133	7	2
29/7/2011	18:00:00	187	237547	718092	6	1
29/7/2011	18:00:00	402	574762	911477	3	6
29/7/2011	18:00:00	421	286332	266989	8	3
29/7/2011	18:00:00	498	114171	721000	4	7
29/7/2011	18:00:00	696	378560	249592	7	2
29/7/2011	18:00:00	741	428437	965847	5	8
29/7/2011	18:00:00	1102	719230	535927	1	4
29/7/2011	18:00:00	1126	136242	186798	2	5
29/7/2011	19:00:00	278	378560	727326	8	3
29/7/2011	19:00:00	289	760890	834539	3	6
29/7/2011	19:00:00	295	895452	653975	7	2
29/7/2011	19:00:00	441	199145	473400	5	8
29/7/2011	19:00:00	565	457667	530075	2	5
29/7/2011	19:00:00	671	590266	254734	1	4
29/7/2011	19:00:00	910	658563	473400	4	7
29/7/2011	19:00:00	995	986732	726932	6	1
29/7/2011	20:00:00	349	630739	931212	4	7
29/7/2011	20:00:00	468	987071	277644	1	4
29/7/2011	20:00:00	506	677154	840368	5	8
29/7/2011	20:00:00	615	116886	547811	8	3
29/7/2011	20:00:00	731	780512	783531	3	6
29/7/2011	20:00:00	759	407465	824587	6	1
29/7/2011	20:00:00	822	884937	255332	2	5
29/7/2011	20:00:00	855	955713	840368	7	2
5/8/2011	11:00:00	231	789772	682880	4	5
5/8/2011	11:00:00	446	719618	616205	6	7
5/8/2011	11:00:00	598	685224	186043	2	3
5/8/2011	11:00:00	599	243611	615135	1	2
5/8/2011	11:00:00	640	473695	355492	3	4
5/8/2011	11:00:00	692	367509	269418	8	1
5/8/2011	11:00:00	901	534717	219621	7	8
5/8/2011	11:00:00	962	367509	151200	5	6
5/8/2011	12:00:00	228	954138	840368	2	3
5/8/2011	12:00:00	505	685224	907758	7	8
5/8/2011	12:00:00	753	217758	465603	6	7
5/8/2011	12:00:00	791	122357	850351	8	1
5/8/2011	12:00:00	920	234861	223242	3	4
5/8/2011	12:00:00	969	895452	145055	1	2
5/8/2011	12:00:00	980	955657	242451	4	5
5/8/2011	12:00:00	1101	148996	802157	5	6
5/8/2011	13:00:00	7	116886	978375	4	5
5/8/2011	13:00:00	25	173454	802157	2	3
5/8/2011	13:00:00	89	948735	698906	7	8
5/8/2011	13:00:00	189	735442	465603	6	7
5/8/2011	13:00:00	210	635090	783531	1	2
5/8/2011	13:00:00	327	493047	223541	8	1
5/8/2011	13:00:00	570	237478	724981	5	6
5/8/2011	13:00:00	1004	446912	911477	3	4
5/8/2011	14:00:00	229	457667	660213	2	3
5/8/2011	14:00:00	243	719571	759358	1	2
5/8/2011	14:00:00	272	958254	155239	3	4
5/8/2011	14:00:00	100	493047	825637	8	1
5/8/2011	14:00:00	568	760890	355492	6	7
5/8/2011	14:00:00	745	624393	748043	7	8
5/8/2011	14:00:00	787	106572	653975	4	5
5/8/2011	14:00:00	1071	763901	766033	5	6
5/8/2011	15:00:00	5	217758	782336	1	2
5/8/2011	15:00:00	107	341340	642314	5	6
5/8/2011	15:00:00	254	772943	647001	2	3
5/8/2011	15:00:00	326	889937	790516	3	4
5/8/2011	15:00:00	379	719218	642314	7	8
5/8/2011	15:00:00	406	880925	928043	6	7
5/8/2011	15:00:00	576	214585	151200	4	5
5/8/2011	15:00:00	1101	724043	277644	8	1
5/8/2011	16:00:00	25	597177	779583	2	3
5/8/2011	16:00:00	262	478532	509388	3	4
5/8/2011	16:00:00	334	786197	848045	6	7
5/8/2011	16:00:00	554	954138	405828	1	2
5/8/2011	16:00:00	561	880925	229925	4	5
5/8/2011	16:00:00	601	242898	705133	8	1
5/8/2011	16:00:00	842	254659	151200	5	6
5/8/2011	16:00:00	845	561648	721000	7	8
5/8/2011	17:00:00	73	602021	642314	7	8
5/8/2011	17:00:00	324	338616	567635	8	1
5/8/2011	17:00:00	368	864769	241875	2	3
5/8/2011	17:00:00	574	400271	402319	1	2
5/8/2011	17:00:00	743	329527	802157	6	7
5/8/2011	17:00:00	926	594594	740142	3	4
5/8/2011	17:00:00	929	338543	155239	4	5
5/8/2011	17:00:00	1041	243611	283978	5	6
5/8/2011	18:00:00	82	957160	689961	6	7
5/8/2011	18:00:00	165	868404	121976	5	6
5/8/2011	18:00:00	202	954965	698906	8	1
5/8/2011	18:00:00	258	780773	402319	4	5
5/8/2011	18:00:00	702	254659	400612	1	2
5/8/2011	18:00:00	918	567203	526023	3	4
5/8/2011	18:00:00	966	786197	111456	2	3
5/8/2011	18:00:00	1127	367509	186798	7	8
5/8/2011	19:00:00	12	320934	111456	5	6
5/8/2011	19:00:00	30	111244	455628	3	4
5/8/2011	19:00:00	53	864769	506291	6	7
5/8/2011	19:00:00	654	818483	236134	2	3
5/8/2011	19:00:00	690	175953	776017	7	8
5/8/2011	19:00:00	827	955657	709977	1	2
5/8/2011	19:00:00	983	277465	991002	8	1
5/8/2011	19:00:00	1098	113233	272864	4	5
5/8/2011	20:00:00	238	747591	186043	1	2
5/8/2011	20:00:00	313	447300	259625	4	5
5/8/2011	20:00:00	353	780773	255332	3	4
5/8/2011	20:00:00	427	666141	907587	2	3
5/8/2011	20:00:00	466	320934	959732	6	7
5/8/2011	20:00:00	595	446912	314056	8	1
5/8/2011	20:00:00	807	838400	779583	7	8
5/8/2011	20:00:00	1090	516197	761594	5	6
12/8/2011	11:00:00	209	319304	580445	2	8
12/8/2011	11:00:00	222	299216	212872	4	2
12/8/2011	11:00:00	326	957160	145055	7	5
12/8/2011	11:00:00	440	861194	799046	6	4
12/8/2011	11:00:00	686	290126	450417	8	6
12/8/2011	11:00:00	778	764538	242451	3	1
12/8/2011	11:00:00	870	412499	535927	1	7
12/8/2011	11:00:00	1056	666141	547811	5	3
12/8/2011	12:00:00	328	700982	526023	2	8
12/8/2011	12:00:00	383	242898	155239	7	5
12/8/2011	12:00:00	440	612043	907587	1	7
12/8/2011	12:00:00	475	578682	111456	3	1
12/8/2011	12:00:00	482	814306	261170	4	2
12/8/2011	12:00:00	649	954138	807669	6	4
12/8/2011	12:00:00	878	447300	440714	5	3
12/8/2011	12:00:00	1109	407086	547811	8	6
12/8/2011	13:00:00	140	561648	848045	6	4
12/8/2011	13:00:00	289	735442	537261	8	6
12/8/2011	13:00:00	425	889237	978375	3	1
12/8/2011	13:00:00	719	492404	730939	7	5
12/8/2011	13:00:00	737	658563	619083	1	7
12/8/2011	13:00:00	739	249146	759358	4	2
12/8/2011	13:00:00	860	820223	928043	5	3
12/8/2011	13:00:00	991	492404	938012	2	8
12/8/2011	14:00:00	8	395271	530075	2	8
12/8/2011	14:00:00	155	100466	272864	7	5
12/8/2011	14:00:00	635	567203	465603	8	6
12/8/2011	14:00:00	100	290126	718092	6	4
12/8/2011	14:00:00	830	425015	305248	5	3
12/8/2011	14:00:00	848	413027	255332	4	2
12/8/2011	14:00:00	999	567203	537261	1	7
12/8/2011	14:00:00	1055	106572	802157	3	1
12/8/2011	15:00:00	41	409562	455628	2	8
12/8/2011	15:00:00	224	178838	977118	6	4
12/8/2011	15:00:00	573	116510	834539	1	7
12/8/2011	15:00:00	747	666141	412000	7	5
12/8/2011	15:00:00	751	760890	660213	5	3
12/8/2011	15:00:00	777	958254	850351	4	2
12/8/2011	15:00:00	793	272950	155239	8	6
12/8/2011	15:00:00	830	907206	726784	3	1
12/8/2011	16:00:00	55	243611	240594	2	8
12/8/2011	16:00:00	59	649396	619083	8	6
12/8/2011	16:00:00	192	206264	509388	4	2
12/8/2011	16:00:00	211	541607	104125	7	5
12/8/2011	16:00:00	322	786197	991002	6	4
12/8/2011	16:00:00	516	286332	266989	3	1
12/8/2011	16:00:00	658	123751	254734	5	3
12/8/2011	16:00:00	973	217758	506291	1	7
12/8/2011	17:00:00	299	575458	223242	8	6
12/8/2011	17:00:00	443	575458	698805	5	3
12/8/2011	17:00:00	454	780512	779583	3	1
12/8/2011	17:00:00	541	630739	259625	2	8
12/8/2011	17:00:00	545	148996	580445	1	7
12/8/2011	17:00:00	605	814306	266989	4	2
12/8/2011	17:00:00	890	242898	537261	6	4
12/8/2011	17:00:00	1116	864023	472604	7	5
12/8/2011	18:00:00	17	332099	357060	1	7
12/8/2011	18:00:00	20	635090	727326	6	4
12/8/2011	18:00:00	37	425015	151200	8	6
12/8/2011	18:00:00	277	457667	643694	5	3
12/8/2011	18:00:00	328	339194	942530	2	8
12/8/2011	18:00:00	349	838400	928043	4	2
12/8/2011	18:00:00	884	238724	521771	7	5
12/8/2011	18:00:00	1131	388544	431657	3	1
12/8/2011	19:00:00	29	957160	357060	4	2
12/8/2011	19:00:00	197	915247	783531	6	4
12/8/2011	19:00:00	217	874845	730316	3	1
12/8/2011	19:00:00	334	414264	402319	2	8
12/8/2011	19:00:00	344	820223	214781	5	3
12/8/2011	19:00:00	459	630739	740142	7	5
12/8/2011	19:00:00	610	113233	131132	8	6
12/8/2011	19:00:00	1064	874845	328199	1	7
12/8/2011	20:00:00	279	561648	748043	1	7
12/8/2011	20:00:00	311	948735	249592	4	2
12/8/2011	20:00:00	356	412499	834539	6	4
12/8/2011	20:00:00	637	700783	121976	2	8
12/8/2011	20:00:00	725	864769	405828	8	6
12/8/2011	20:00:00	1046	895452	968489	5	3
12/8/2011	20:00:00	1087	700982	718092	7	5
12/8/2011	20:00:00	1104	237547	993930	3	1
19/8/2011	11:00:00	168	895452	341281	4	8
19/8/2011	11:00:00	518	303998	455628	3	7
19/8/2011	11:00:00	540	986945	173571	2	6
19/8/2011	11:00:00	630	148996	727326	1	5
19/8/2011	11:00:00	661	517989	776017	5	1
19/8/2011	11:00:00	876	517989	840368	7	3
19/8/2011	11:00:00	1038	561648	759358	8	4
19/8/2011	11:00:00	1057	212192	351713	6	2
19/8/2011	12:00:00	54	719618	547811	7	3
19/8/2011	12:00:00	133	407465	242451	2	6
19/8/2011	12:00:00	320	677154	248180	8	4
19/8/2011	12:00:00	468	237478	730316	6	2
19/8/2011	12:00:00	906	290547	766033	5	1
19/8/2011	12:00:00	953	832373	186798	1	5
19/8/2011	12:00:00	1000	611891	938012	3	7
19/8/2011	12:00:00	1003	567203	111456	4	8
19/8/2011	13:00:00	117	517989	693551	5	1
19/8/2011	13:00:00	213	217758	726932	3	7
19/8/2011	13:00:00	253	839822	616205	7	3
19/8/2011	13:00:00	351	341340	473400	6	2
19/8/2011	13:00:00	402	780512	880432	8	4
19/8/2011	13:00:00	777	768421	877436	4	8
19/8/2011	13:00:00	784	456715	988746	2	6
19/8/2011	13:00:00	802	597177	465603	1	5
19/8/2011	14:00:00	61	286332	351713	3	7
19/8/2011	14:00:00	161	763901	907587	5	1
19/8/2011	14:00:00	557	382899	472604	1	5
19/8/2011	14:00:00	100	724043	959732	6	2
19/8/2011	14:00:00	586	820223	783531	4	8
19/8/2011	14:00:00	754	464108	824587	7	3
19/8/2011	14:00:00	952	412829	241875	8	4
19/8/2011	14:00:00	1049	810167	799046	2	6
19/8/2011	15:00:00	34	426652	406168	7	3
19/8/2011	15:00:00	360	303998	724981	1	5
19/8/2011	15:00:00	777	407465	472604	2	6
19/8/2011	15:00:00	871	382899	567635	8	4
19/8/2011	15:00:00	984	687620	266989	5	1
19/8/2011	15:00:00	987	212192	564312	6	2
19/8/2011	15:00:00	999	635090	907587	3	7
19/8/2011	15:00:00	1079	820223	175514	4	8
19/8/2011	16:00:00	18	561648	718092	6	2
19/8/2011	16:00:00	107	122357	670077	2	6
19/8/2011	16:00:00	226	862404	643694	8	4
19/8/2011	16:00:00	444	629915	341281	3	7
19/8/2011	16:00:00	599	803614	406168	7	3
19/8/2011	16:00:00	682	861194	931212	1	5
19/8/2011	16:00:00	792	173454	121976	5	1
19/8/2011	16:00:00	1111	212192	653975	4	8
19/8/2011	17:00:00	212	612043	727326	3	7
19/8/2011	17:00:00	247	329527	240594	5	1
19/8/2011	17:00:00	320	412829	272864	8	4
19/8/2011	17:00:00	485	332099	229925	2	6
19/8/2011	17:00:00	493	763901	228927	1	5
19/8/2011	17:00:00	634	957160	212872	6	2
19/8/2011	17:00:00	869	719571	351713	4	8
19/8/2011	17:00:00	948	254659	299505	7	3
19/8/2011	18:00:00	102	805858	978375	7	3
19/8/2011	18:00:00	115	254075	138405	6	2
19/8/2011	18:00:00	118	700982	783531	5	1
19/8/2011	18:00:00	139	412499	721000	8	4
19/8/2011	18:00:00	685	123751	526023	4	8
19/8/2011	18:00:00	778	534717	989464	2	6
19/8/2011	18:00:00	885	907206	314056	3	7
19/8/2011	18:00:00	910	629915	535927	1	5
19/8/2011	19:00:00	21	106572	978375	3	7
19/8/2011	19:00:00	30	447300	357060	2	6
19/8/2011	19:00:00	374	178838	938012	5	1
19/8/2011	19:00:00	432	602021	727326	4	8
19/8/2011	19:00:00	532	456715	539827	1	5
19/8/2011	19:00:00	790	254659	465603	7	3
19/8/2011	19:00:00	913	925004	472604	8	4
19/8/2011	19:00:00	1094	387682	942530	6	2
19/8/2011	20:00:00	187	319304	121976	4	8
19/8/2011	20:00:00	465	889937	880432	7	3
19/8/2011	20:00:00	650	839822	977118	2	6
19/8/2011	20:00:00	706	658563	261170	5	1
19/8/2011	20:00:00	746	832373	721000	1	5
19/8/2011	20:00:00	847	948735	138405	6	2
19/8/2011	20:00:00	1061	234861	766033	8	4
19/8/2011	20:00:00	1096	735442	114366	3	7
26/8/2011	11:00:00	142	338616	169863	5	3
26/8/2011	11:00:00	196	406642	896765	3	1
26/8/2011	11:00:00	537	786197	145055	4	2
26/8/2011	11:00:00	540	167510	709977	7	5
26/8/2011	11:00:00	635	102257	151200	1	7
26/8/2011	11:00:00	891	237777	197858	8	6
26/8/2011	11:00:00	1071	516197	173571	2	8
26/8/2011	11:00:00	1129	367509	938012	6	4
26/8/2011	12:00:00	169	874845	530075	5	3
26/8/2011	12:00:00	256	492404	169863	4	2
26/8/2011	12:00:00	283	217758	440714	7	5
26/8/2011	12:00:00	364	597177	567635	2	8
26/8/2011	12:00:00	389	237547	283978	1	7
26/8/2011	12:00:00	623	760890	989464	3	1
26/8/2011	12:00:00	817	986732	776017	6	4
26/8/2011	12:00:00	891	446912	698906	8	6
26/8/2011	13:00:00	37	356338	766033	7	5
26/8/2011	13:00:00	213	572449	643694	3	1
26/8/2011	13:00:00	476	338616	993930	8	6
26/8/2011	13:00:00	486	880925	724981	1	7
26/8/2011	13:00:00	607	290126	810862	6	4
26/8/2011	13:00:00	760	764538	547811	4	2
26/8/2011	13:00:00	1007	356338	131132	5	3
26/8/2011	13:00:00	1071	196289	121976	2	8
26/8/2011	14:00:00	81	800995	782336	6	4
26/8/2011	14:00:00	123	811327	710330	5	3
26/8/2011	14:00:00	140	628058	228927	4	2
26/8/2011	14:00:00	100	810167	824587	1	7
26/8/2011	14:00:00	675	800935	450417	8	6
26/8/2011	14:00:00	933	685224	688064	2	8
26/8/2011	14:00:00	978	685224	328199	3	1
26/8/2011	14:00:00	1077	362145	940415	7	5
26/8/2011	15:00:00	94	955657	978375	5	3
26/8/2011	15:00:00	276	382899	240594	3	1
26/8/2011	15:00:00	447	957160	688064	8	6
26/8/2011	15:00:00	516	407086	726784	1	7
26/8/2011	15:00:00	580	111244	455628	2	8
26/8/2011	15:00:00	859	180808	618285	4	2
26/8/2011	15:00:00	1058	414264	357060	7	5
26/8/2011	15:00:00	1078	649396	121976	6	4
26/8/2011	16:00:00	22	137579	940415	7	5
26/8/2011	16:00:00	240	578682	748043	2	8
26/8/2011	16:00:00	314	199145	682880	1	7
26/8/2011	16:00:00	595	800995	283978	5	3
26/8/2011	16:00:00	614	666141	615135	4	2
26/8/2011	16:00:00	733	764538	977118	8	6
26/8/2011	16:00:00	1007	700982	978375	6	4
26/8/2011	16:00:00	1077	100466	615135	3	1
26/8/2011	17:00:00	45	120700	111456	1	7
26/8/2011	17:00:00	122	601776	121976	8	6
26/8/2011	17:00:00	198	114171	761594	5	3
26/8/2011	17:00:00	557	750919	219621	3	1
26/8/2011	17:00:00	579	901878	709977	7	5
26/8/2011	17:00:00	815	447300	402319	2	8
26/8/2011	17:00:00	931	958254	288537	6	4
26/8/2011	17:00:00	1106	861194	710330	4	2
26/8/2011	18:00:00	85	338616	236134	7	5
26/8/2011	18:00:00	261	954138	968489	6	4
26/8/2011	18:00:00	382	128084	193578	5	3
26/8/2011	18:00:00	387	835000	761594	1	7
26/8/2011	18:00:00	714	925004	440714	8	6
26/8/2011	18:00:00	737	602021	242451	2	8
26/8/2011	18:00:00	929	735781	938012	3	1
26/8/2011	18:00:00	1004	805858	240594	4	2
26/8/2011	19:00:00	210	446912	643694	3	1
26/8/2011	19:00:00	288	122357	186798	4	2
26/8/2011	19:00:00	358	948735	521771	2	8
26/8/2011	19:00:00	396	120700	530075	7	5
26/8/2011	19:00:00	646	254075	506291	1	7
26/8/2011	19:00:00	789	925004	726932	5	3
26/8/2011	19:00:00	922	772943	790516	6	4
26/8/2011	19:00:00	962	148996	647001	8	6
26/8/2011	20:00:00	273	338543	580445	4	2
26/8/2011	20:00:00	629	677154	647001	7	5
26/8/2011	20:00:00	858	120700	968489	1	7
26/8/2011	20:00:00	902	800995	496415	8	6
26/8/2011	20:00:00	904	329527	766033	6	4
26/8/2011	20:00:00	972	206264	305248	2	8
26/8/2011	20:00:00	985	214013	513480	5	3
26/8/2011	20:00:00	1091	861194	834539	3	1
2/9/2011	11:00:00	85	574762	580445	3	8
